Year,Id,Id2,County,Plant State,Estimate; Total,USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2016,0500000US37195,37195,Wilson County,North Carolina,81661,NC,37195,1008596,Wilson County,953483115,14477233,368.142,5.59,35.700357000000004,-77.921598
2016,0500000US38015,38015,Burleigh County,North Dakota,94487,ND,38015,1035614,Burleigh County,4228524439,92333146,1632.642,35.65,46.971843,-100.462001
2016,0500000US38017,38017,Cass County,North Dakota,175249,ND,38017,1034226,Cass County,4571165992,7672824,1764.9370000000001,2.9619999999999997,46.927003000000006,-97.252375
2016,0500000US38035,38035,Grand Forks County,North Dakota,71083,ND,38035,1034218,Grand Forks County,3720196532,8098091,1436.376,3.127,47.926003,-97.450851
2016,0500000US38101,38101,Ward County,North Dakota,70210,ND,38101,1034231,Ward County,5214106034,110774753,2013.1779999999999,42.77,48.216685999999996,-101.540537
2016,0500000US39003,39003,Allen County,Ohio,103742,OH,39003,1074015,Allen County,1042470093,11266164,402.5,4.35,40.771627,-84.106103
2016,0500000US39007,39007,Ashtabula County,Ohio,98231,OH,39007,1074017,Ashtabula County,1818008353,1724826028,701.937,665.959,41.906636999999996,-80.745592
2016,0500000US39009,39009,Athens County,Ohio,66186,OH,39009,1074018,Athens County,1304383717,12463892,503.625,4.812,39.332603999999996,-82.04584399999999
2016,0500000US39013,39013,Belmont County,Ohio,68673,OH,39013,1065575,Belmont County,1378208959,23686007,532.129,9.145,40.017682,-80.967727
2016,0500000US39017,39017,Butler County,Ohio,377537,OH,39017,1074021,Butler County,1209528853,7833380,467.00199999999995,3.0239999999999996,39.439747,-84.56573399999999
2016,0500000US39023,39023,Clark County,Ohio,134786,OH,39023,1074024,Clark County,1029469370,13070242,397.48,5.046,39.917032,-83.783676
2016,0500000US39025,39025,Clermont County,Ohio,203022,OH,39025,1074025,Clermont County,1170958242,19831108,452.11,7.657,39.052084,-84.149614
2016,0500000US39029,39029,Columbiana County,Ohio,103685,OH,39029,1074027,Columbiana County,1377697743,7237745,531.932,2.795,40.770073,-80.77845500000001
2016,0500000US39035,39035,Cuyahoga County,Ohio,1249352,OH,39035,1074030,Cuyahoga County,1184017002,2041887878,457.152,788.377,41.760391999999996,-81.72421700000001
2016,0500000US39041,39041,Delaware County,Ohio,196463,OH,39041,1074033,Delaware County,1147867057,36610531,443.194,14.135,40.278940999999996,-83.007462
2016,0500000US39043,39043,Erie County,Ohio,75107,OH,39043,1074034,Erie County,651628988,969639896,251.595,374.38,41.554006,-82.525897
2016,0500000US39045,39045,Fairfield County,Ohio,152597,OH,39045,1074035,Fairfield County,1306415658,10752450,504.41,4.152,39.75262,-82.627329
2016,0500000US39049,39049,Franklin County,Ohio,1264518,OH,39049,1074037,Franklin County,1378858535,29120125,532.38,11.243,39.969575,-83.006865
2016,0500000US39055,39055,Geauga County,Ohio,94060,OH,39055,1074040,Geauga County,1036429794,21045381,400.168,8.126,41.499322,-81.173505
2016,0500000US39057,39057,Greene County,Ohio,164765,OH,39057,1074041,Greene County,1071562434,6534715,413.733,2.523,39.687478999999996,-83.894894
2016,0500000US39061,39061,Hamilton County,Ohio,809099,OH,39061,1074043,Hamilton County,1051292076,17412454,405.906,6.723,39.196927,-84.544187
2016,0500000US39063,39063,Hancock County,Ohio,75872,OH,39063,1074044,Hancock County,1376210232,5959837,531.3580000000001,2.301,41.000471000000005,-83.666034
2016,0500000US39081,39081,Jefferson County,Ohio,66704,OH,39081,1074053,Jefferson County,1057248948,7120754,408.20599999999996,2.7489999999999997,40.399384000000005,-80.763527
2016,0500000US39085,39085,Lake County,Ohio,228614,OH,39085,1074055,Lake County,590615709,1945490689,228.03799999999998,751.158,41.924116,-81.392643
2016,0500000US39089,39089,Licking County,Ohio,172198,OH,39089,1074057,Licking County,1767294243,12967958,682.3560000000001,5.007,40.093609,-82.481251
2016,0500000US39093,39093,Lorain County,Ohio,306365,OH,39093,1074059,Lorain County,1272001920,1119452696,491.12300000000005,432.223,41.438805,-82.179722
2016,0500000US39095,39095,Lucas County,Ohio,432488,OH,39095,1074060,Lucas County,882812540,660501958,340.856,255.021,41.682321,-83.468903
2016,0500000US39099,39099,Mahoning County,Ohio,230008,OH,39099,1074062,Mahoning County,1065799596,35434368,411.50800000000004,13.681,41.01088,-80.77039599999999
2016,0500000US39101,39101,Marion County,Ohio,65096,OH,39101,1074063,Marion County,1045726876,908577,403.75699999999995,0.35100000000000003,40.588034,-83.168803
2016,0500000US39103,39103,Medina County,Ohio,177221,OH,39103,1074064,Medina County,1091406445,4198457,421.394,1.621,41.116174,-81.899764
2016,0500000US39109,39109,Miami County,Ohio,104679,OH,39109,1074067,Miami County,1053028413,7967437,406.577,3.076,40.053326,-84.228413
2016,0500000US39113,39113,Montgomery County,Ohio,531239,OH,39113,1074069,Montgomery County,1195426529,7203231,461.55699999999996,2.781,39.753735999999996,-84.290591
2016,0500000US39119,39119,Muskingum County,Ohio,86068,OH,39119,1074072,Muskingum County,1721328071,20657330,664.6089999999999,7.976,39.966046,-81.943506
2016,0500000US39133,39133,Portage County,Ohio,161921,OH,39133,1074079,Portage County,1262374976,43121843,487.406,16.649,41.168836999999996,-81.19704200000001
2016,0500000US39139,39139,Richland County,Ohio,121107,OH,39139,1074082,Richland County,1282720855,12470884,495.26099999999997,4.815,40.774159000000004,-82.542781
2016,0500000US39141,39141,Ross County,Ohio,77000,OH,39141,1074083,Ross County,1784987273,9938174,689.187,3.8369999999999997,39.323818,-83.05958100000001
2016,0500000US39145,39145,Scioto County,Ohio,76088,OH,39145,1074085,Scioto County,1580450320,15365075,610.215,5.932,38.814889,-82.998675
2016,0500000US39151,39151,Stark County,Ohio,373612,OH,39151,1065576,Stark County,1490089712,13610835,575.327,5.255,40.814131,-81.365667
2016,0500000US39153,39153,Summit County,Ohio,540300,OH,39153,1074088,Summit County,1069244602,18896599,412.838,7.296,41.121851,-81.534936
2016,0500000US39155,39155,Trumbull County,Ohio,201825,OH,39155,1074089,Trumbull County,1601379252,47321072,618.2959999999999,18.271,41.305911,-80.76870100000001
2016,0500000US39157,39157,Tuscarawas County,Ohio,92420,OH,39157,1074090,Tuscarawas County,1470181125,9869084,567.64,3.81,40.447448,-81.47115699999999
2016,0500000US39165,39165,Warren County,Ohio,227063,OH,39165,1074094,Warren County,1039437403,15502858,401.329,5.986000000000001,39.425652,-84.16990600000001
2016,0500000US39169,39169,Wayne County,Ohio,116470,OH,39169,1074096,Wayne County,1437257218,4885101,554.928,1.886,40.829661,-81.887194
2016,0500000US39173,39173,Wood County,Ohio,130219,OH,39173,1074098,Wood County,1598565380,8488613,617.21,3.2769999999999997,41.360183,-83.622682
2016,0500000US40017,40017,Canadian County,Oklahoma,136532,OK,40017,1101796,Canadian County,2322263469,23231531,896.6310000000001,8.97,35.543409999999994,-97.979844
2016,0500000US40027,40027,Cleveland County,Oklahoma,278655,OK,40027,1101801,Cleveland County,1395516164,49921161,538.812,19.275,35.206376,-97.323088
2016,0500000US40031,40031,Comanche County,Oklahoma,122136,OK,40031,1101803,Comanche County,2769447472,37331078,1069.29,14.414000000000001,34.662628000000005,-98.476597
2016,0500000US40037,40037,Creek County,Oklahoma,71312,OK,40037,1101806,Creek County,2460877092,50957689,950.15,19.675,35.907732,-96.379793
2016,0500000US40101,40101,Muskogee County,Oklahoma,69477,OK,40101,1101838,Muskogee County,2099053116,75966893,810.449,29.331,35.617551,-95.383911
2016,0500000US40109,40109,Oklahoma County,Oklahoma,782970,OK,40109,1101842,Oklahoma County,1835846205,24730004,708.824,9.548,35.554611,-97.409401
2016,0500000US40119,40119,Payne County,Oklahoma,81131,OK,40119,1101847,Payne County,1773393744,31771425,684.711,12.267000000000001,36.079225,-96.975255
2016,0500000US40125,40125,Pottawatomie County,Oklahoma,72290,OK,40125,1101850,Pottawatomie County,2040060547,14842439,787.672,5.731,35.211393,-96.95700699999999
2016,0500000US40131,40131,Rogers County,Oklahoma,91766,OK,40131,1101853,Rogers County,1749945931,92823523,675.658,35.839,36.377794,-95.601383
2016,0500000US40143,40143,Tulsa County,Oklahoma,642940,OK,40143,1101859,Tulsa County,1477021846,43361072,570.281,16.742,36.120318,-95.941813
2016,0500000US40145,40145,Wagoner County,Oklahoma,77679,OK,40145,1101860,Wagoner County,1454425174,75403442,561.557,29.113000000000003,35.963479,-95.5141
2016,0500000US41003,41003,Benton County,Oregon,89385,OR,41003,1155126,Benton County,1750843967,6738492,676.005,2.602,44.493882,-123.42466399999999
2016,0500000US41005,41005,Clackamas County,Oregon,408062,OR,41005,1155127,Clackamas County,4844375769,31814091,1870.424,12.283,45.160493,-122.195127
2016,0500000US41017,41017,Deschutes County,Oregon,181307,OR,41017,1155130,Deschutes County,7817045489,94746122,3018.178,36.582,43.915118,-121.225575
2016,0500000US41019,41019,Douglas County,Oregon,108457,OR,41019,1135849,Douglas County,13044358476,252043763,5036.455,97.315,43.286328000000005,-123.154476
2016,0500000US41029,41029,Jackson County,Oregon,216527,OR,41029,1135853,Jackson County,7209372699,46860852,2783.554,18.093,42.411628,-122.67568500000002
2016,0500000US41033,41033,Josephine County,Oregon,85904,OR,41033,1155133,Josephine County,4246697356,5623906,1639.6589999999999,2.171,42.386981,-123.571626
2016,0500000US41035,41035,Klamath County,Oregon,66443,OR,41035,1155134,Klamath County,15387212504,503754829,5941.036,194.50099999999998,42.683761,-121.64616799999999
2016,0500000US41039,41039,Lane County,Oregon,369519,OR,41039,1135855,Lane County,11792794737,436681302,4553.224,168.604,43.928329,-122.89769
2016,0500000US41043,41043,Linn County,Oregon,122849,OR,41043,1135857,Linn County,5932815078,49654169,2290.673,19.172,44.488898,-122.537208
2016,0500000US41047,41047,Marion County,Oregon,336316,OR,41047,1135859,Marion County,3058841126,26571700,1181.025,10.259,44.900898,-122.57626
2016,0500000US41051,41051,Multnomah County,Oregon,799766,OR,41051,1135861,Multnomah County,1116512314,88741757,431.088,34.263000000000005,45.547693,-122.41717299999999
2016,0500000US41053,41053,Polk County,Oregon,81823,OR,41053,1135862,Polk County,1918732330,8147540,740.827,3.1460000000000004,44.900375,-123.398673
2016,0500000US41059,41059,Umatilla County,Oregon,76456,OR,41059,1156673,Umatilla County,8328078990,41193710,3215.489,15.905,45.5912,-118.73388
2016,0500000US41067,41067,Washington County,Oregon,582779,OR,41067,1155137,Washington County,1876398292,5676392,724.4810000000001,2.1919999999999997,45.553542,-123.09761499999999
2016,0500000US41071,41071,Yamhill County,Oregon,105035,OR,41071,1135866,Yamhill County,1854049298,6497837,715.852,2.509,45.247827,-123.316399
2016,0500000US42001,42001,Adams County,Pennsylvania,102180,PA,42001,1213656,Adams County,1343400048,7883930,518.69,3.0439999999999996,39.869471000000004,-77.21773
2016,0500000US42003,42003,Allegheny County,Pennsylvania,1225365,PA,42003,1213657,Allegheny County,1890889518,37411670,730.077,14.445,40.469757,-79.980451
2016,0500000US42005,42005,Armstrong County,Pennsylvania,66486,PA,42005,1213658,Armstrong County,1691786924,27556957,653.203,10.64,40.81238,-79.464129
2016,0500000US42007,42007,Beaver County,Pennsylvania,167429,PA,42007,1214112,Beaver County,1125901160,24165972,434.713,9.331,40.68414,-80.350721
2016,0500000US42011,42011,Berks County,Pennsylvania,414812,PA,42011,1209172,Berks County,2218040257,24252061,856.39,9.363999999999999,40.413957,-75.92685999999999
2016,0500000US42013,42013,Blair County,Pennsylvania,124650,PA,42013,1213659,Blair County,1361815246,3285511,525.8,1.2690000000000001,40.497921999999996,-78.310636
2016,0500000US42017,42017,Bucks County,Pennsylvania,626399,PA,42017,1209173,Bucks County,1565316699,45329736,604.372,17.502,40.336887,-75.10706
2016,0500000US42019,42019,Butler County,Pennsylvania,186847,PA,42019,1213661,Butler County,2042451168,15948239,788.595,6.1579999999999995,40.913847,-79.91897800000001
2016,0500000US42021,42021,Cambria County,Pennsylvania,134732,PA,42021,1213662,Cambria County,1782823041,13677375,688.352,5.281000000000001,40.510312,-78.710463
2016,0500000US42025,42025,Carbon County,Pennsylvania,63594,PA,42025,1213664,Carbon County,987977576,15349904,381.46,5.9270000000000005,40.918366,-75.705039
2016,0500000US42027,42027,Centre County,Pennsylvania,161464,PA,42027,1214720,Centre County,2874687362,7878513,1109.923,3.042,40.90916,-77.84783
2016,0500000US42029,42029,Chester County,Pennsylvania,516312,PA,42029,1209174,Chester County,1943821140,22587331,750.5139999999999,8.721,39.973965,-75.749732
2016,0500000US42033,42033,Clearfield County,Pennsylvania,80596,PA,42033,1209175,Clearfield County,2964817439,23932649,1144.722,9.24,41.000249,-78.473749
2016,0500000US42037,42037,Columbia County,Pennsylvania,66420,PA,42037,1213665,Columbia County,1251240675,18266325,483.10699999999997,7.053,41.045517,-76.40426
2016,0500000US42039,42039,Crawford County,Pennsylvania,86257,PA,42039,1213666,Crawford County,2621846809,65303124,1012.301,25.214000000000002,41.687835,-80.107799
2016,0500000US42041,42041,Cumberland County,Pennsylvania,248506,PA,42041,1209176,Cumberland County,1412834154,12521844,545.498,4.835,40.164805,-77.263442
2016,0500000US42043,42043,Dauphin County,Pennsylvania,273707,PA,42043,1213667,Dauphin County,1359893290,85780784,525.058,33.12,40.412565,-76.79263399999999
2016,0500000US42045,42045,Delaware County,Pennsylvania,563402,PA,42045,1209177,Delaware County,476226980,17433559,183.872,6.731,39.91667,-75.398786
2016,0500000US42049,42049,Erie County,Pennsylvania,276207,PA,42049,1209178,Erie County,2069952474,1965847842,799.2130000000001,759.018,42.117952,-80.096386
2016,0500000US42051,42051,Fayette County,Pennsylvania,132733,PA,42051,1209179,Fayette County,2046968033,20644021,790.3389999999999,7.971,39.918907,-79.640119
2016,0500000US42055,42055,Franklin County,Pennsylvania,153851,PA,42055,1213670,Franklin County,2000052119,1544300,772.2239999999999,0.596,39.926685,-77.724497
2016,0500000US42063,42063,Indiana County,Pennsylvania,86364,PA,42063,1213673,Indiana County,2141999553,18812180,827.0310000000001,7.263,40.651432,-79.08754499999999
2016,0500000US42069,42069,Lackawanna County,Pennsylvania,211321,PA,42069,1213675,Lackawanna County,1188215428,15896171,458.773,6.138,41.440284000000005,-75.609666
2016,0500000US42071,42071,Lancaster County,Pennsylvania,538500,PA,42071,1209181,Lancaster County,2444495031,103535036,943.825,39.975,40.041992,-76.250198
2016,0500000US42073,42073,Lawrence County,Pennsylvania,87294,PA,42073,1213676,Lawrence County,927644464,11783868,358.166,4.55,40.992734999999996,-80.334446
2016,0500000US42075,42075,Lebanon County,Pennsylvania,138863,PA,42075,1214034,Lebanon County,937138345,1727921,361.83099999999996,0.667,40.371559000000005,-76.46486999999999
2016,0500000US42077,42077,Lehigh County,Pennsylvania,363147,PA,42077,1209182,Lehigh County,893983197,7952806,345.16900000000004,3.071,40.614241,-75.590627
2016,0500000US42079,42079,Luzerne County,Pennsylvania,316383,PA,42079,1209183,Luzerne County,2305974191,41240056,890.342,15.923,41.172787,-75.976035
2016,0500000US42081,42081,Lycoming County,Pennsylvania,115248,PA,42081,1213677,Lycoming County,3182060991,39457017,1228.601,15.234000000000002,41.34362,-77.055225
2016,0500000US42085,42085,Mercer County,Pennsylvania,112913,PA,42085,1213678,Mercer County,1741978099,25963051,672.582,10.024,41.300014000000004,-80.252786
2016,0500000US42089,42089,Monroe County,Pennsylvania,166098,PA,42089,1209184,Monroe County,1575560089,23131029,608.327,8.931000000000001,41.05624,-75.329065
2016,0500000US42091,42091,Montgomery County,Pennsylvania,821725,PA,42091,1213680,Montgomery County,1251046282,10791845,483.032,4.167,40.209998999999996,-75.370201
2016,0500000US42095,42095,Northampton County,Pennsylvania,302294,PA,42095,1209185,Northampton County,957444537,20005867,369.671,7.724,40.752790999999995,-75.307447
2016,0500000US42097,42097,Northumberland County,Pennsylvania,92541,PA,42097,1209186,Northumberland County,1187166422,49616021,458.36800000000005,19.157,40.851524,-76.709877
2016,0500000US42101,42101,Philadelphia County,Pennsylvania,1567872,PA,42101,1209187,Philadelphia County,347519325,22089787,134.178,8.529,40.009376,-75.133346
